22151273,camo_mp_t9mastery_gold,0,0,0,0,
26178894,camo_mp_t9tier1_01,0,0,0,0,
33021593,camo_mp_t9tier1_02,0,0,0,0,
31751704,camo_mp_t9tier1_03,0,0,0,0,
25386612,camo_mp_t9tier1_04,0,0,0,0,
30306475,camo_mp_t9tier1_05,0,0,0,0,
30250940,camo_mp_t9tier2_01,0,0,0,0,
30819839,camo_mp_t9tier2_02,0,0,0,0,
23432440,camo_mp_t9tier2_03,0,0,0,0,
31302821,camo_mp_t9tier2_04,0,0,0,0,
29342051,camo_mp_t9tier2_05,0,0,0,0,
29642961,camo_mp_t9tier3_01,0,0,0,0,
31137889,camo_mp_t9tier3_02,0,0,0,0,
28187985,camo_mp_t9tier3_03,0,0,0,0,
22401408,camo_mp_t9tier3_04,0,0,0,0,
21644139,camo_mp_t9tier3_05,0,0,0,0,
33379132,camo_mp_t9tier4_01,0,0,0,0,
30282939,camo_mp_t9tier4_02,0,0,0,0,
28801021,camo_mp_t9tier4_03,0,0,0,0,
24439832,camo_mp_t9tier4_04,0,0,0,0,
27928684,camo_mp_t9tier4_05,0,0,0,0,
28893101,camo_mp_t9tier5_01,0,0,0,0,
19714020,camo_mp_t9tier5_02,0,0,0,0,
20117823,camo_mp_t9tier5_03,0,0,0,0,
19929588,camo_mp_t9tier5_04,0,0,0,0,
30077811,camo_mp_t9tier5_05,0,0,0,0,
30338071,camo_mp_t9tier6_01,0,0,0,0,
19856921,camo_mp_t9tier6_02,0,0,0,0,
25317361,camo_mp_t9tier6_03,0,0,0,0,
19806840,camo_mp_t9tier6_04,0,0,0,0,
18418095,camo_mp_t9tier6_05,0,0,0,0,
21694100,camo_mp_t9tier7_01,0,0,0,0,
29051109,camo_mp_t9tier7_02,0,0,0,0,
24365848,camo_mp_t9tier7_03,0,0,0,0,
19452686,camo_mp_t9tier7_04,0,0,0,0,
31026806,camo_mp_t9tier7_05,0,0,0,0,
30674403,camo_mp_t9mastery_diamond,0,0,0,0,
27899082,camo_mp_t9mastery_darkmatter,0,0,0,0,
19858417,camo_t9cdl_atl_pc,0,0,0,0,
18170135,camo_t9cdl_atl_sy,0,0,0,0,
28306494,camo_t9cdl_atl_ms,0,0,0,0,
26664860,camo_t9cdl_chi_pc,0,0,0,0,
29486411,camo_t9cdl_chi_sy,0,0,0,0,
27203750,camo_t9cdl_chi_ms,0,0,0,0,
22027250,camo_t9cdl_dal_pc,0,0,0,0,
31668001,camo_t9cdl_dal_sy,0,0,0,0,
21729769,camo_t9cdl_dal_ms,0,0,0,0,
18020424,camo_t9cdl_fl_pc,0,0,0,0,
32585370,camo_t9cdl_fl_sy,0,0,0,0,
27271576,camo_t9cdl_fl_ms,0,0,0,0,
19904677,camo_t9cdl_la_g_pc,0,0,0,0,
19479017,camo_t9cdl_la_g_sy,0,0,0,0,
18895448,camo_t9cdl_la_g_ms,0,0,0,0,
23707680,camo_t9cdl_la_o_pc,0,0,0,0,
18715919,camo_t9cdl_la_o_sy,0,0,0,0,
31585977,camo_t9cdl_la_o_ms,0,0,0,0,
29993586,camo_t9cdl_lon_pc,0,0,0,0,
32715246,camo_t9cdl_lon_sy,0,0,0,0,
29747079,camo_t9cdl_lon_ms,0,0,0,0,
28726131,camo_t9cdl_minn_pc,0,0,0,0,
28853506,camo_t9cdl_minn_sy,0,0,0,0,
33410593,camo_t9cdl_minn_ms,0,0,0,0,
32354970,camo_t9cdl_nyc_pc,0,0,0,0,
29438820,camo_t9cdl_nyc_sy,0,0,0,0,
21998884,camo_t9cdl_nyc_ms,0,0,0,0,
19046539,camo_t9cdl_par_pc,0,0,0,0,
31631406,camo_t9cdl_par_sy,0,0,0,0,
22053990,camo_t9cdl_par_ms,0,0,0,0,
31134095,camo_t9cdl_sea_pc,0,0,0,0,
24462674,camo_t9cdl_sea_sy,0,0,0,0,
25200461,camo_t9cdl_sea_ms,0,0,0,0,
25098491,camo_t9cdl_tor_pc,0,0,0,0,
21918039,camo_t9cdl_tor_sy,0,0,0,0,
32935369,camo_t9cdl_tor_ms,0,0,0,0,
