30222209,camo_mp_t9mastery_gold,0,0,0,0,
24169785,camo_mp_t9tier1_01,0,0,0,0,
18247346,camo_mp_t9tier1_02,0,0,0,0,
19650470,camo_mp_t9tier1_03,0,0,0,0,
21118263,camo_mp_t9tier1_04,0,0,0,0,
20940964,camo_mp_t9tier1_05,0,0,0,0,
27635583,camo_mp_t9tier2_01,0,0,0,0,
18401426,camo_mp_t9tier2_02,0,0,0,0,
25337986,camo_mp_t9tier2_03,0,0,0,0,
19242701,camo_mp_t9tier2_04,0,0,0,0,
30911229,camo_mp_t9tier2_05,0,0,0,0,
18693267,camo_mp_t9tier3_01,0,0,0,0,
25079604,camo_mp_t9tier3_02,0,0,0,0,
21436074,camo_mp_t9tier3_03,0,0,0,0,
28797318,camo_mp_t9tier3_04,0,0,0,0,
26741445,camo_mp_t9tier3_05,0,0,0,0,
27246958,camo_mp_t9tier4_01,0,0,0,0,
17888433,camo_mp_t9tier4_02,0,0,0,0,
17995051,camo_mp_t9tier4_03,0,0,0,0,
22420500,camo_mp_t9tier4_04,0,0,0,0,
25899655,camo_mp_t9tier4_05,0,0,0,0,
32755885,camo_mp_t9tier5_01,0,0,0,0,
18837345,camo_mp_t9tier5_02,0,0,0,0,
26343304,camo_mp_t9tier5_03,0,0,0,0,
23120207,camo_mp_t9tier5_04,0,0,0,0,
19016937,camo_mp_t9tier5_05,0,0,0,0,
24170308,camo_mp_t9tier6_01,0,0,0,0,
26984700,camo_mp_t9tier6_02,0,0,0,0,
28792058,camo_mp_t9tier6_03,0,0,0,0,
33002402,camo_mp_t9tier6_04,0,0,0,0,
26292927,camo_mp_t9tier6_05,0,0,0,0,
26093828,camo_mp_t9tier7_01,0,0,0,0,
18444584,camo_mp_t9tier7_02,0,0,0,0,
23270265,camo_mp_t9tier7_03,0,0,0,0,
19571462,camo_mp_t9tier7_04,0,0,0,0,
20825406,camo_mp_t9tier7_05,0,0,0,0,
19236042,camo_mp_t9mastery_diamond,0,0,0,0,
27899082,camo_mp_t9mastery_darkmatter,0,0,0,0,
19858417,camo_t9cdl_atl_pc,0,0,0,0,
18170135,camo_t9cdl_atl_sy,0,0,0,0,
28306494,camo_t9cdl_atl_ms,0,0,0,0,
26664860,camo_t9cdl_chi_pc,0,0,0,0,
29486411,camo_t9cdl_chi_sy,0,0,0,0,
27203750,camo_t9cdl_chi_ms,0,0,0,0,
22027250,camo_t9cdl_dal_pc,0,0,0,0,
31668001,camo_t9cdl_dal_sy,0,0,0,0,
21729769,camo_t9cdl_dal_ms,0,0,0,0,
18020424,camo_t9cdl_fl_pc,0,0,0,0,
32585370,camo_t9cdl_fl_sy,0,0,0,0,
27271576,camo_t9cdl_fl_ms,0,0,0,0,
19904677,camo_t9cdl_la_g_pc,0,0,0,0,
19479017,camo_t9cdl_la_g_sy,0,0,0,0,
18895448,camo_t9cdl_la_g_ms,0,0,0,0,
23707680,camo_t9cdl_la_o_pc,0,0,0,0,
18715919,camo_t9cdl_la_o_sy,0,0,0,0,
31585977,camo_t9cdl_la_o_ms,0,0,0,0,
29993586,camo_t9cdl_lon_pc,0,0,0,0,
32715246,camo_t9cdl_lon_sy,0,0,0,0,
29747079,camo_t9cdl_lon_ms,0,0,0,0,
28726131,camo_t9cdl_minn_pc,0,0,0,0,
28853506,camo_t9cdl_minn_sy,0,0,0,0,
33410593,camo_t9cdl_minn_ms,0,0,0,0,
32354970,camo_t9cdl_nyc_pc,0,0,0,0,
29438820,camo_t9cdl_nyc_sy,0,0,0,0,
21998884,camo_t9cdl_nyc_ms,0,0,0,0,
19046539,camo_t9cdl_par_pc,0,0,0,0,
31631406,camo_t9cdl_par_sy,0,0,0,0,
22053990,camo_t9cdl_par_ms,0,0,0,0,
31134095,camo_t9cdl_sea_pc,0,0,0,0,
24462674,camo_t9cdl_sea_sy,0,0,0,0,
25200461,camo_t9cdl_sea_ms,0,0,0,0,
25098491,camo_t9cdl_tor_pc,0,0,0,0,
21918039,camo_t9cdl_tor_sy,0,0,0,0,
32935369,camo_t9cdl_tor_ms,0,0,0,0,
