Name,Secondary,FileSpec,
mount_enter_side_t9slowhandling_vestlight_plr,,,
mount_enter_top_t9slowhandling_vestlight_plr,,,
mount_exit_side_t9slowhandling_vestlight_plr,,,
mount_exit_top_t9slowhandling_vestlight_plr,,,
weap_ar_t9slowhandling_ads_down,,,
weap_ar_t9slowhandling_ads_up,,,
weap_ar_t9slowhandling_selector_off,,,
weap_ar_t9slowhandling_selector_on,,,
weap_t9slowhandling_disconnector_plr,,,
weap_t9slowhandling_disconnector_plr,,,
weap_t9slowhandling_disconnector_plr,,,
weap_t9slowhandling_disconnector_plr,,,
weap_t9slowhandling_disconnector_plr,,,
weap_t9slowhandling_disconnector_plr,,,
weap_t9slowhandling_disconnector_plr,,,
weap_t9slowhandling_disconnector_plr,,,
weap_t9slowhandling_disconnector_plr,,,
weap_t9slowhandling_disconnector_plr,,,
weap_t9slowhandling_disconnector_plr,,,
weap_t9slowhandling_disconnector_plr,,,
weap_t9slowhandling_dryfire_plr,,,
weap_t9slowhandling_dryfire_plr,,,
weap_t9slowhandling_dryfire_plr,,,
weap_t9slowhandling_dryfire_plr,,,
weap_t9slowhandling_dryfire_plr,,,
weap_t9slowhandling_dryfire_plr,,,
weap_t9slowhandling_dryfire_plr,,,
weap_t9slowhandling_dryfire_plr,,,
weap_t9slowhandling_dryfire_plr,,,
weap_t9slowhandling_dryfire_plr,,,
weap_t9slowhandling_dryfire_plr,,,
weap_t9slowhandling_dryfire_plr,,,
weap_t9slowhandling_fire_first_plr,,weap_t9slowhandling_fire_plr,
weap_t9slowhandling_fire_first_plr,,weap_t9slowhandling_fire_plr,
weap_t9slowhandling_fire_first_plr,,weap_t9slowhandling_fire_plr,
weap_t9slowhandling_fire_first_plr,,weap_t9slowhandling_fire_plr,
weap_t9slowhandling_fire_first_plr,,weap_t9slowhandling_fire_plr,
weap_t9slowhandling_fire_first_plr,,weap_t9slowhandling_fire_plr,
weap_t9slowhandling_fire_first_plr,,weap_t9slowhandling_fire_plr,
weap_t9slowhandling_fire_first_plr,,weap_t9slowhandling_fire_plr,
weap_t9slowhandling_fire_first_plr,,weap_t9slowhandling_fire_plr,
weap_t9slowhandling_fire_first_plr,,weap_t9slowhandling_fire_plr,
weap_t9slowhandling_fire_first_plr,,weap_t9slowhandling_fire_plr,
weap_t9slowhandling_fire_first_plr,,weap_t9slowhandling_fire_plr,
weap_t9slowhandling_fire_plr,,weap_t9slowhandling_fire_plr_mech,
weap_t9slowhandling_fire_plr,,weap_t9slowhandling_fire_plr_mech,
weap_t9slowhandling_fire_plr,,weap_t9slowhandling_fire_plr_mech,
weap_t9slowhandling_fire_plr,,weap_t9slowhandling_fire_plr_mech,
weap_t9slowhandling_fire_plr_atmo,,,
weap_t9slowhandling_fire_plr_atmo,,,
weap_t9slowhandling_fire_plr_atmo,,,
weap_t9slowhandling_fire_plr_atmo,,,
weap_t9slowhandling_fire_plr_atmo,,,
weap_t9slowhandling_fire_plr_atmo,,,
weap_t9slowhandling_fire_plr_atmo,,,
weap_t9slowhandling_fire_plr_atmo,,,
weap_t9slowhandling_fire_plr_atmo,,,
weap_t9slowhandling_fire_plr_atmo,,,
weap_t9slowhandling_fire_plr_lfe,,,
weap_t9slowhandling_fire_plr_lfe,,,
weap_t9slowhandling_fire_plr_mech,,weap_t9slowhandling_fire_plr_lfe,
weap_t9slowhandling_fire_plr_mech,,weap_t9slowhandling_fire_plr_lfe,
weap_t9slowhandling_fire_plr_mech,,weap_t9slowhandling_fire_plr_lfe,
weap_t9slowhandling_fire_plr_mech,,weap_t9slowhandling_fire_plr_lfe,
weap_t9slowhandling_fire_plr_mech,,weap_t9slowhandling_sup_plr_lfe,
weap_t9slowhandling_fire_plr_mech,,weap_t9slowhandling_sup_plr_lfe,
weap_t9slowhandling_fire_plr_mech,,weap_t9slowhandling_fire_plr_lfe,
weap_t9slowhandling_fire_plr_mech,,weap_t9slowhandling_sup_plr_lfe,
weap_t9slowhandling_fire_plr_mech,,weap_t9slowhandling_fire_plr_lfe,
weap_t9slowhandling_fire_plr_mech,,weap_t9slowhandling_fire_plr_lfe,
weap_t9slowhandling_fire_plr_mech,,weap_t9slowhandling_sup_plr_lfe,
weap_t9slowhandling_fire_plr_mech,,weap_t9slowhandling_sup_plr_lfe,
wfoly_plr_ar_t9slowhandling_hybrid_scope_side_off,,,
wfoly_plr_ar_t9slowhandling_hybrid_scope_side_on,,,
wfoly_plr_ar_t9slowhandling_hybrid_scope_snap_closed,,,
wfoly_plr_ar_t9slowhandling_hybrid_scope_snap_open,,,
wfoly_plr_ar_t9slowhandling_hybrid_scope_top_in,,,
wfoly_plr_ar_t9slowhandling_hybrid_scope_top_out,,,
wfoly_plr_arslowhandling_empty_rattle,,,
wfoly_plr_arslowhandling_end,,,
wfoly_plr_arslowhandling_grab,,,
wfoly_plr_arslowhandling_inspect_pt1,,,
wfoly_plr_arslowhandling_inspect_pt2,,,
wfoly_plr_arslowhandling_inspect_pt3,,,
wfoly_plr_arslowhandling_inspect_pt4,,,
wfoly_plr_arslowhandling_inspect_pt5,,,
wfoly_plr_arslowhandling_inspect_pt6,,,
wfoly_plr_arslowhandling_inspect_pt7,,,
wfoly_plr_arslowhandling_lower,,,
wfoly_plr_arslowhandling_mag_grab,,,
wfoly_plr_arslowhandling_mag_in,,,
wfoly_plr_arslowhandling_mag_out,,,
wfoly_plr_arslowhandling_raise,,,
