Name,Secondary,FileSpec,
weap_sn_t9crossbow_ads_down,,,
weap_sn_t9crossbow_ads_up,,,
weap_t9crossbow_dryfire_plr,,,
weap_t9crossbow_fire_plr,,weap_t9crossbow_fire_plr_mech,
weap_t9crossbow_fire_plr,,weap_t9crossbow_fire_plr_mech,
weap_t9crossbow_fire_plr,,weap_t9crossbow_fire_plr_mech,
weap_t9crossbow_fire_plr_atmo,,,
weap_t9crossbow_fire_plr_atmo,,,
weap_t9crossbow_fire_plr_atmo,,,
weap_t9crossbow_fire_plr_atmo,,,
weap_t9crossbow_fire_plr_atmo,,,
weap_t9crossbow_fire_plr_atmo,,,
weap_t9crossbow_fire_plr_lfe,,,
weap_t9crossbow_fire_plr_lfe,,,
weap_t9crossbow_fire_plr_mech,,weap_t9crossbow_fire_plr_lfe,
weap_t9crossbow_fire_plr_mech,,weap_t9crossbow_fire_plr_lfe,
weap_t9crossbow_fire_plr_mech,,weap_t9crossbow_fire_plr_lfe,
weap_t9crossbow_fire_plr_mech,,weap_t9crossbow_fire_plr_lfe,
weap_t9crossbow_fire_plr_mech,,weap_t9crossbow_fire_plr_lfe,
weap_t9crossbow_fire_plr_mech,,weap_t9crossbow_fire_plr_lfe,
wfoly_plr_sn_t9crossbow_drop,,,
wfoly_plr_sn_t9crossbow_drop_quick,,,
wfoly_plr_sn_t9crossbow_inspect_01,,,
wfoly_plr_sn_t9crossbow_inspect_02,,,
wfoly_plr_sn_t9crossbow_inspect_03,,,
wfoly_plr_sn_t9crossbow_raise,,,
wfoly_plr_sn_t9crossbow_raise_quick,,,
wfoly_plr_sn_t9crossbow_reload_end,,,
wfoly_plr_sn_t9crossbow_reload_load_arrow,,,
wfoly_plr_sn_t9crossbow_reload_pull_string,,,
wfoly_plr_sn_t9crossbow_reload_ready_arrow,,,
wfoly_plr_sn_t9crossbow_reload_start,,,
