Name,Secondary,FileSpec,
weap_t9cannon_dryfire_npc,,,
weap_t9cannon_dryfirst_npc,,,
weap_t9cannon_fire_npc,,weap_t9cannon_fire_npc_mech,
weap_t9cannon_fire_npc,,weap_t9cannon_fire_npc_mech,
weap_t9cannon_fire_npc,,weap_t9cannon_fire_npc_mech,
weap_t9cannon_fire_npc,,weap_t9cannon_fire_npc_mech,
weap_t9cannon_fire_npc,,weap_t9cannon_fire_npc_mech,
weap_t9cannon_fire_npc,,weap_t9cannon_fire_npc_mech,
weap_t9cannon_fire_npc_atmo,,,
weap_t9cannon_fire_npc_atmo,,,
weap_t9cannon_fire_npc_atmo,,,
weap_t9cannon_fire_npc_atmo,,,
weap_t9cannon_fire_npc_atmo,,,
weap_t9cannon_fire_npc_atmo,,,
weap_t9cannon_fire_npc_atmo,,,
weap_t9cannon_fire_npc_atmo,,,
weap_t9cannon_fire_npc_atmo,,,
weap_t9cannon_fire_npc_atmo,,,
weap_t9cannon_fire_npc_atmo,,,
weap_t9cannon_fire_npc_atmo,,,
weap_t9cannon_fire_npc_dist,,weap_t9cannon_fire_npc_dist_atmo,
weap_t9cannon_fire_npc_dist,,weap_t9cannon_fire_npc_dist_atmo,
weap_t9cannon_fire_npc_dist,,weap_t9cannon_fire_npc_dist_atmo,
weap_t9cannon_fire_npc_dist,,weap_t9cannon_fire_npc_dist_atmo,
weap_t9cannon_fire_npc_dist,,weap_t9cannon_fire_npc_dist_atmo,
weap_t9cannon_fire_npc_dist,,weap_t9cannon_fire_npc_dist_atmo,
weap_t9cannon_fire_npc_far,,weap_t9cannon_fire_npc_far_atmo,
weap_t9cannon_fire_npc_far,,weap_t9cannon_fire_npc_far_atmo,
weap_t9cannon_fire_npc_far,,weap_t9cannon_fire_npc_far_atmo,
weap_t9cannon_fire_npc_far,,weap_t9cannon_fire_npc_far_atmo,
weap_t9cannon_fire_npc_far,,weap_t9cannon_fire_npc_far_atmo,
weap_t9cannon_fire_npc_far,,weap_t9cannon_fire_npc_far_atmo,
weap_t9cannon_fire_npc_lfe,,,
weap_t9cannon_fire_npc_mech,,weap_t9cannon_fire_npc_lfe,
weap_t9cannon_fire_npc_mech,,weap_t9cannon_fire_npc_lfe,
weap_t9cannon_fire_npc_mech,,weap_t9cannon_fire_npc_lfe,
weap_t9cannon_fire_npc_med,,weap_t9cannon_fire_npc_med_atmo,
weap_t9cannon_fire_npc_med,,weap_t9cannon_fire_npc_med_atmo,
weap_t9cannon_fire_npc_med,,weap_t9cannon_fire_npc_med_atmo,
weap_t9cannon_fire_npc_med,,weap_t9cannon_fire_npc_med_atmo,
weap_t9cannon_fire_npc_med,,weap_t9cannon_fire_npc_med_atmo,
weap_t9cannon_fire_npc_med,,weap_t9cannon_fire_npc_med_atmo,
weap_t9cannon_fire_npc_med_atmo,,,
weap_t9cannon_fire_npc_med_atmo,,,
weap_t9cannon_fire_npc_med_atmo,,,
weap_t9cannon_fire_npc_med_atmo,,,
weap_t9cannon_fire_npc_med_atmo,,,
weap_t9cannon_fire_npc_med_atmo,,,
weap_t9cannon_fire_npc_med_atmo,,,
weap_t9cannon_fire_npc_med_atmo,,,
weap_t9cannon_fire_npc_med_atmo,,,
weap_t9cannon_fire_npc_med_atmo,,,
weap_t9cannon_fire_npc_med_atmo,,,
weap_t9cannon_fire_npc_med_atmo,,,
wfoly_npc_sn_t9cannon_bolt_back,,,
wfoly_npc_sn_t9cannon_bolt_back_empty_fast,,,
wfoly_npc_sn_t9cannon_bolt_forward,,,
wfoly_npc_sn_t9cannon_drop,,,
wfoly_npc_sn_t9cannon_drop_quick,,,
wfoly_npc_sn_t9cannon_first_raise_bolt_forward,,,
wfoly_npc_sn_t9cannon_first_raise_end,,,
wfoly_npc_sn_t9cannon_first_raise_start,,,
wfoly_npc_sn_t9cannon_grab,,,
wfoly_npc_sn_t9cannon_inspect_01,,,
wfoly_npc_sn_t9cannon_inspect_02,,,
wfoly_npc_sn_t9cannon_inspect_03,,,
wfoly_npc_sn_t9cannon_inspect_04,,,
wfoly_npc_sn_t9cannon_inspect_05,,,
wfoly_npc_sn_t9cannon_lower_fast,,,
wfoly_npc_sn_t9cannon_mag_in,,,
wfoly_npc_sn_t9cannon_mag_in_empty_fast,,,
wfoly_npc_sn_t9cannon_mag_in_empty_fast_end,,,
wfoly_npc_sn_t9cannon_mag_in_fast,,,
wfoly_npc_sn_t9cannon_mag_out,,,
wfoly_npc_sn_t9cannon_mag_out_fast,,,
wfoly_npc_sn_t9cannon_mag_out_start,,,
wfoly_npc_sn_t9cannon_mag_out_start_fast,,,
wfoly_npc_sn_t9cannon_raise,,,
wfoly_npc_sn_t9cannon_raise_quick,,,
wfoly_npc_sn_t9cannon_reload_lower,,,
wfoly_npc_sn_t9cannon_reload_raise,,,
