Name,Secondary,FileSpec,
weap_t9accurate_dryfire_npc,,,
weap_t9accurate_fire_npc,,weap_t9accurate_fire_npc_mech,
weap_t9accurate_fire_npc,,weap_t9accurate_fire_npc_mech,
weap_t9accurate_fire_npc,,weap_t9accurate_fire_npc_mech,
weap_t9accurate_fire_npc,,weap_t9accurate_fire_npc_mech,
weap_t9accurate_fire_npc,,weap_t9accurate_fire_npc_mech,
weap_t9accurate_fire_npc,,weap_t9accurate_fire_npc_mech,
weap_t9accurate_fire_npc_atmo,,,
weap_t9accurate_fire_npc_atmo,,,
weap_t9accurate_fire_npc_atmo,,,
weap_t9accurate_fire_npc_atmo,,,
weap_t9accurate_fire_npc_atmo,,,
weap_t9accurate_fire_npc_atmo,,,
weap_t9accurate_fire_npc_atmo,,,
weap_t9accurate_fire_npc_atmo,,,
weap_t9accurate_fire_npc_atmo,,,
weap_t9accurate_fire_npc_atmo,,,
weap_t9accurate_fire_npc_atmo,,,
weap_t9accurate_fire_npc_atmo,,,
weap_t9accurate_fire_npc_dist,,weap_t9accurate_fire_npc_dist_atmo,
weap_t9accurate_fire_npc_dist,,weap_t9accurate_fire_npc_dist_atmo,
weap_t9accurate_fire_npc_dist,,weap_t9accurate_fire_npc_dist_atmo,
weap_t9accurate_fire_npc_dist,,weap_t9accurate_fire_npc_dist_atmo,
weap_t9accurate_fire_npc_dist,,weap_t9accurate_fire_npc_dist_atmo,
weap_t9accurate_fire_npc_dist,,weap_t9accurate_fire_npc_dist_atmo,
weap_t9accurate_fire_npc_dist_atmo,,,
weap_t9accurate_fire_npc_dist_atmo,,,
weap_t9accurate_fire_npc_dist_atmo,,,
weap_t9accurate_fire_npc_dist_atmo,,,
weap_t9accurate_fire_npc_dist_atmo,,,
weap_t9accurate_fire_npc_dist_atmo,,,
weap_t9accurate_fire_npc_dist_atmo,,,
weap_t9accurate_fire_npc_dist_atmo,,,
weap_t9accurate_fire_npc_dist_atmo,,,
weap_t9accurate_fire_npc_dist_atmo,,,
weap_t9accurate_fire_npc_dist_atmo,,,
weap_t9accurate_fire_npc_dist_atmo,,,
weap_t9accurate_fire_npc_far,,weap_t9accurate_fire_npc_far_atmo,
weap_t9accurate_fire_npc_far,,weap_t9accurate_fire_npc_far_atmo,
weap_t9accurate_fire_npc_far,,weap_t9accurate_fire_npc_far_atmo,
weap_t9accurate_fire_npc_far,,weap_t9accurate_fire_npc_far_atmo,
weap_t9accurate_fire_npc_far,,weap_t9accurate_fire_npc_far_atmo,
weap_t9accurate_fire_npc_far,,weap_t9accurate_fire_npc_far_atmo,
weap_t9accurate_fire_npc_far_atmo,,,
weap_t9accurate_fire_npc_far_atmo,,,
weap_t9accurate_fire_npc_far_atmo,,,
weap_t9accurate_fire_npc_far_atmo,,,
weap_t9accurate_fire_npc_far_atmo,,,
weap_t9accurate_fire_npc_far_atmo,,,
weap_t9accurate_fire_npc_far_atmo,,,
weap_t9accurate_fire_npc_far_atmo,,,
weap_t9accurate_fire_npc_far_atmo,,,
weap_t9accurate_fire_npc_far_atmo,,,
weap_t9accurate_fire_npc_far_atmo,,,
weap_t9accurate_fire_npc_far_atmo,,,
weap_t9accurate_fire_npc_lfe,,,
weap_t9accurate_fire_npc_mech,,weap_t9accurate_fire_npc_lfe,
weap_t9accurate_fire_npc_mech,,weap_t9accurate_fire_npc_lfe,
weap_t9accurate_fire_npc_mech,,weap_t9accurate_fire_npc_lfe,
weap_t9accurate_fire_npc_mech,,weap_t9accurate_fire_npc_lfe,
weap_t9accurate_fire_npc_mech,,weap_t9accurate_fire_npc_lfe,
weap_t9accurate_fire_npc_mech,,weap_t9accurate_fire_npc_lfe,
weap_t9accurate_fire_npc_med,,weap_t9accurate_fire_npc_med_atmo,
weap_t9accurate_fire_npc_med,,weap_t9accurate_fire_npc_med_atmo,
weap_t9accurate_fire_npc_med,,weap_t9accurate_fire_npc_med_atmo,
weap_t9accurate_fire_npc_med,,weap_t9accurate_fire_npc_med_atmo,
weap_t9accurate_fire_npc_med,,weap_t9accurate_fire_npc_med_atmo,
weap_t9accurate_fire_npc_med,,weap_t9accurate_fire_npc_med_atmo,
weap_t9accurate_fire_npc_med_atmo,,,
weap_t9accurate_fire_npc_med_atmo,,,
weap_t9accurate_fire_npc_med_atmo,,,
weap_t9accurate_fire_npc_med_atmo,,,
weap_t9accurate_fire_npc_med_atmo,,,
weap_t9accurate_fire_npc_med_atmo,,,
weap_t9accurate_fire_npc_med_atmo,,,
weap_t9accurate_fire_npc_med_atmo,,,
weap_t9accurate_fire_npc_med_atmo,,,
weap_t9accurate_fire_npc_med_atmo,,,
weap_t9accurate_fire_npc_med_atmo,,,
weap_t9accurate_fire_npc_med_atmo,,,
weap_t9accurate_sup_fire_npc,,weap_t9accurate_sup_fire_npc_mech,
weap_t9accurate_sup_fire_npc,,weap_t9accurate_sup_fire_npc_mech,
weap_t9accurate_sup_fire_npc,,weap_t9accurate_sup_fire_npc_mech,
weap_t9accurate_sup_fire_npc,,weap_t9accurate_sup_fire_npc_mech,
weap_t9accurate_sup_fire_npc,,weap_t9accurate_sup_fire_npc_mech,
weap_t9accurate_sup_fire_npc,,weap_t9accurate_sup_fire_npc_mech,
weap_t9accurate_sup_fire_npc_far,,weap_t9accurate_sup_npc_far_atmo,
weap_t9accurate_sup_fire_npc_far,,weap_t9accurate_sup_npc_far_atmo,
weap_t9accurate_sup_fire_npc_far,,weap_t9accurate_sup_npc_far_atmo,
weap_t9accurate_sup_fire_npc_far,,weap_t9accurate_sup_npc_far_atmo,
weap_t9accurate_sup_fire_npc_far,,weap_t9accurate_sup_npc_far_atmo,
weap_t9accurate_sup_fire_npc_far,,weap_t9accurate_sup_npc_far_atmo,
weap_t9accurate_sup_fire_npc_lfe,,,
weap_t9accurate_sup_fire_npc_mech,,weap_t9accurate_sup_fire_npc_lfe,
weap_t9accurate_sup_fire_npc_mech,,weap_t9accurate_sup_fire_npc_lfe,
weap_t9accurate_sup_fire_npc_mech,,weap_t9accurate_sup_fire_npc_lfe,
weap_t9accurate_sup_fire_npc_mech,,weap_t9accurate_sup_fire_npc_lfe,
weap_t9accurate_sup_fire_npc_mech,,weap_t9accurate_sup_fire_npc_lfe,
