Name,Secondary,FileSpec,
weap_slima_dryfire_npc,,,
weap_slima_dryfirst_npc,,,
weap_slima_fire_npc,,weap_slima_fire_npc_mech,
weap_slima_fire_npc,,weap_slima_fire_npc_mech,
weap_slima_fire_npc,,weap_slima_fire_npc_mech,
weap_slima_fire_npc,,weap_slima_fire_npc_mech,
weap_slima_fire_npc,,weap_slima_fire_npc_mech,
weap_slima_fire_npc,,weap_slima_fire_npc_mech,
weap_slima_fire_npc_atmo,,,
weap_slima_fire_npc_atmo,,,
weap_slima_fire_npc_atmo,,,
weap_slima_fire_npc_atmo,,,
weap_slima_fire_npc_atmo,,,
weap_slima_fire_npc_atmo,,,
weap_slima_fire_npc_atmo,,,
weap_slima_fire_npc_atmo,,,
weap_slima_fire_npc_atmo,,,
weap_slima_fire_npc_atmo,,,
weap_slima_fire_npc_atmo,,,
weap_slima_fire_npc_atmo,,,
weap_slima_fire_npc_dist,,weap_slima_fire_npc_dist_atmo,
weap_slima_fire_npc_dist,,weap_slima_fire_npc_dist_atmo,
weap_slima_fire_npc_dist,,weap_slima_fire_npc_dist_atmo,
weap_slima_fire_npc_dist,,weap_slima_fire_npc_dist_atmo,
weap_slima_fire_npc_dist,,weap_slima_fire_npc_dist_atmo,
weap_slima_fire_npc_dist_atmo,,,
weap_slima_fire_npc_dist_atmo,,,
weap_slima_fire_npc_dist_atmo,,,
weap_slima_fire_npc_dist_atmo,,,
weap_slima_fire_npc_dist_atmo,,,
weap_slima_fire_npc_dist_atmo,,,
weap_slima_fire_npc_dist_atmo,,,
weap_slima_fire_npc_dist_atmo,,,
weap_slima_fire_npc_dist_atmo,,,
weap_slima_fire_npc_far,,weap_slima_fire_npc_far_atmo,
weap_slima_fire_npc_far,,weap_slima_fire_npc_far_atmo,
weap_slima_fire_npc_far,,weap_slima_fire_npc_far_atmo,
weap_slima_fire_npc_far,,weap_slima_fire_npc_far_atmo,
weap_slima_fire_npc_far,,weap_slima_fire_npc_far_atmo,
weap_slima_fire_npc_far_atmo,,,
weap_slima_fire_npc_far_atmo,,,
weap_slima_fire_npc_far_atmo,,,
weap_slima_fire_npc_far_atmo,,,
weap_slima_fire_npc_far_atmo,,,
weap_slima_fire_npc_far_atmo,,,
weap_slima_fire_npc_far_atmo,,,
weap_slima_fire_npc_far_atmo,,,
weap_slima_fire_npc_far_atmo,,,
weap_slima_fire_npc_lfe,,,
weap_slima_fire_npc_mech,,weap_slima_fire_npc_lfe,
weap_slima_fire_npc_mech,,weap_slima_fire_npc_lfe,
weap_slima_fire_npc_mech,,weap_slima_fire_npc_lfe,
weap_slima_fire_npc_mech,,weap_slima_fire_npc_lfe,
weap_slima_fire_npc_mech,,weap_slima_fire_npc_lfe,
weap_slima_fire_npc_mech,,weap_slima_fire_npc_lfe,
weap_slima_fire_npc_med,,weap_slima_fire_npc_med_atmo,
weap_slima_fire_npc_med,,weap_slima_fire_npc_med_atmo,
weap_slima_fire_npc_med,,weap_slima_fire_npc_med_atmo,
weap_slima_fire_npc_med,,weap_slima_fire_npc_med_atmo,
weap_slima_fire_npc_med,,weap_slima_fire_npc_med_atmo,
weap_slima_fire_npc_med,,weap_slima_fire_npc_med_atmo,
weap_slima_fire_npc_med_atmo,,,
weap_slima_fire_npc_med_atmo,,,
weap_slima_fire_npc_med_atmo,,,
weap_slima_fire_npc_med_atmo,,,
weap_slima_fire_npc_med_atmo,,,
weap_slima_fire_npc_med_atmo,,,
weap_slima_fire_npc_med_atmo,,,
weap_slima_fire_npc_med_atmo,,,
weap_slima_fire_npc_med_atmo,,,
weap_slima_fire_npc_med_atmo,,,
weap_slima_fire_npc_med_atmo,,,
weap_slima_fire_npc_med_atmo,,,
weap_slima_prefire_npc,,,
weap_slima_prefire_npc,,,
weap_slima_prefire_npc,,,
wfoly_npc_lm_slima338_reload_01,,,
wfoly_npc_lm_slima338_reload_02,,,
wfoly_npc_lm_slima338_reload_03,,,
wfoly_npc_lm_slima338_reload_04,,,
wfoly_npc_lm_slima338_reload_05,,,
wfoly_npc_lm_slima338_reload_06,,,
wfoly_npc_lm_slima338_reload_07,,,
wfoly_npc_lm_slima338_reload_08,,,
wfoly_npc_lm_slima338_reload_09,,,
wfoly_npc_lm_slima338_reload_10,,,
wfoly_npc_lm_slima338_reload_11,,,
wfoly_npc_lm_slima338_reload_empty_01,,,
wfoly_npc_lm_slima338_reload_empty_02,,,
wfoly_npc_lm_slima338_reload_empty_03,,,
wfoly_npc_lm_slima338_reload_empty_04,,,
wfoly_npc_lm_slima338_reload_empty_05,,,
wfoly_npc_lm_slima338_reload_empty_06,,,
wfoly_npc_lm_slima338_reload_empty_07,,,
wfoly_npc_lm_slima338_reload_empty_08,,,
wfoly_npc_lm_slima338_reload_empty_09,,,
wfoly_npc_lm_slima338_reload_empty_10,,,
wfoly_npc_lm_slima338_reload_empty_11,,,
wfoly_npc_lm_slima338_reload_empty_12,,,
wfoly_npc_lm_slima338_reload_empty_13,,,
