Name,Secondary,FileSpec,
weap_trdamagesemi_dryfire_npc,,,
weap_trdamagesemi_fire_npc,,weap_trdamagesemi_fire_npc_mech,
weap_trdamagesemi_fire_npc,,weap_trdamagesemi_fire_npc_mech,
weap_trdamagesemi_fire_npc,,weap_trdamagesemi_fire_npc_mech,
weap_trdamagesemi_fire_npc,,weap_trdamagesemi_fire_npc_mech,
weap_trdamagesemi_fire_npc,,weap_trdamagesemi_fire_npc_mech,
weap_trdamagesemi_fire_npc,,weap_trdamagesemi_fire_npc_mech,
weap_trdamagesemi_fire_npc_atmo,,,
weap_trdamagesemi_fire_npc_atmo,,,
weap_trdamagesemi_fire_npc_atmo,,,
weap_trdamagesemi_fire_npc_atmo,,,
weap_trdamagesemi_fire_npc_atmo,,,
weap_trdamagesemi_fire_npc_atmo,,,
weap_trdamagesemi_fire_npc_atmo,,,
weap_trdamagesemi_fire_npc_atmo,,,
weap_trdamagesemi_fire_npc_atmo,,,
weap_trdamagesemi_fire_npc_atmo,,,
weap_trdamagesemi_fire_npc_atmo,,,
weap_trdamagesemi_fire_npc_atmo,,,
weap_trdamagesemi_fire_npc_dist,,weap_trdamagesemi_fire_npc_dist_atmo,
weap_trdamagesemi_fire_npc_dist,,weap_trdamagesemi_fire_npc_dist_atmo,
weap_trdamagesemi_fire_npc_dist,,weap_trdamagesemi_fire_npc_dist_atmo,
weap_trdamagesemi_fire_npc_dist,,weap_trdamagesemi_fire_npc_dist_atmo,
weap_trdamagesemi_fire_npc_dist,,weap_trdamagesemi_fire_npc_dist_atmo,
weap_trdamagesemi_fire_npc_dist,,weap_trdamagesemi_fire_npc_dist_atmo,
weap_trdamagesemi_fire_npc_dist_atmo,,,
weap_trdamagesemi_fire_npc_dist_atmo,,,
weap_trdamagesemi_fire_npc_dist_atmo,,,
weap_trdamagesemi_fire_npc_dist_atmo,,,
weap_trdamagesemi_fire_npc_dist_atmo,,,
weap_trdamagesemi_fire_npc_dist_atmo,,,
weap_trdamagesemi_fire_npc_dist_atmo,,,
weap_trdamagesemi_fire_npc_dist_atmo,,,
weap_trdamagesemi_fire_npc_dist_atmo,,,
weap_trdamagesemi_fire_npc_far,,weap_trdamagesemi_fire_npc_far_atmo,
weap_trdamagesemi_fire_npc_far,,weap_trdamagesemi_fire_npc_far_atmo,
weap_trdamagesemi_fire_npc_far,,weap_trdamagesemi_fire_npc_far_atmo,
weap_trdamagesemi_fire_npc_far,,weap_trdamagesemi_fire_npc_far_atmo,
weap_trdamagesemi_fire_npc_far,,weap_trdamagesemi_fire_npc_far_atmo,
weap_trdamagesemi_fire_npc_far,,weap_trdamagesemi_fire_npc_far_atmo,
weap_trdamagesemi_fire_npc_far_atmo,,,
weap_trdamagesemi_fire_npc_far_atmo,,,
weap_trdamagesemi_fire_npc_far_atmo,,,
weap_trdamagesemi_fire_npc_far_atmo,,,
weap_trdamagesemi_fire_npc_far_atmo,,,
weap_trdamagesemi_fire_npc_far_atmo,,,
weap_trdamagesemi_fire_npc_far_atmo,,,
weap_trdamagesemi_fire_npc_far_atmo,,,
weap_trdamagesemi_fire_npc_far_atmo,,,
weap_trdamagesemi_fire_npc_far_atmo,,,
weap_trdamagesemi_fire_npc_lfe,,,
weap_trdamagesemi_fire_npc_mech,,weap_trdamagesemi_fire_npc_lfe,
weap_trdamagesemi_fire_npc_mech,,weap_trdamagesemi_fire_npc_lfe,
weap_trdamagesemi_fire_npc_mech,,weap_trdamagesemi_fire_npc_lfe,
weap_trdamagesemi_fire_npc_mech,,weap_trdamagesemi_fire_npc_lfe,
weap_trdamagesemi_fire_npc_mech,,weap_trdamagesemi_fire_npc_lfe,
weap_trdamagesemi_fire_npc_mech,,weap_trdamagesemi_fire_npc_lfe,
weap_trdamagesemi_fire_npc_med,,weap_trdamagesemi_fire_npc_med_atmo,
weap_trdamagesemi_fire_npc_med,,weap_trdamagesemi_fire_npc_med_atmo,
weap_trdamagesemi_fire_npc_med,,weap_trdamagesemi_fire_npc_med_atmo,
weap_trdamagesemi_fire_npc_med,,weap_trdamagesemi_fire_npc_med_atmo,
weap_trdamagesemi_fire_npc_med,,weap_trdamagesemi_fire_npc_med_atmo,
weap_trdamagesemi_fire_npc_med,,weap_trdamagesemi_fire_npc_med_atmo,
weap_trdamagesemi_fire_npc_med_atmo,,,
weap_trdamagesemi_fire_npc_med_atmo,,,
weap_trdamagesemi_fire_npc_med_atmo,,,
weap_trdamagesemi_fire_npc_med_atmo,,,
weap_trdamagesemi_fire_npc_med_atmo,,,
weap_trdamagesemi_fire_npc_med_atmo,,,
weap_trdamagesemi_fire_npc_med_atmo,,,
weap_trdamagesemi_fire_npc_med_atmo,,,
weap_trdamagesemi_fire_npc_med_atmo,,,
weap_trdamagesemi_fire_npc_med_atmo,,,
wfoly_npc_trdamagesemi_empty_bolt_back,,,
wfoly_npc_trdamagesemi_empty_bolt_release,,,
wfoly_npc_trdamagesemi_end,,,
wfoly_npc_trdamagesemi_fast_mag_in,,,
wfoly_npc_trdamagesemi_inspect_pt1,,,
wfoly_npc_trdamagesemi_inspect_pt2,,,
wfoly_npc_trdamagesemi_inspect_pt3,,,
wfoly_npc_trdamagesemi_inspect_pt4,,,
wfoly_npc_trdamagesemi_inspect_pt5,,,
wfoly_npc_trdamagesemi_lower,,,
wfoly_npc_trdamagesemi_mag_in,,,
wfoly_npc_trdamagesemi_mag_out,,,
wfoly_npc_trdamagesemi_raise,,,
wfoly_npc_trdamagesemi_start,,,
